retiro_ID,fecha,year,mes,semestre,estudiante_nombres,estudiante_apellidos,carrera,estudiante_fecha_ingreso,genero,docente_nombres,docente_apellidos,departamento,materia_nombre,uvs,periodo,fecha_inicio,fecha_fin,tipo_retiro,razon_retiro
139,2022-03-11,2022,3,1,Andrés Felipe,Mendoza,Química,2019-08-02,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
140,2022-03-12,2022,3,1,Daniela Alejandra,Castro,Ciencias Sociales,2020-11-15,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
141,2022-03-13,2022,3,1,Ricardo José,Ortiz,Informática,2018-06-28,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
142,2022-03-14,2022,3,1,Patricia Elena,Núñez,Matemática,2021-01-11,Femenino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Definitivo,Salud
143,2022-03-15,2022,3,1,Fernando José,Gutiérrez,Física,2019-04-24,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
144,2022-03-16,2022,3,1,Adriana Marcela,Ríos,Biología,2020-09-07,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
145,2022-03-17,2022,3,1,Roberto Carlos,Vargas,Química,2021-12-20,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
146,2022-03-18,2022,3,1,Claudia Patricia,Medina,Ciencias Sociales,2018-07-03,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
147,2022-03-19,2022,3,1,Eduardo Antonio,Silva,Informática,2019-10-16,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
148,2022-03-20,2022,3,1,Verónica Isabel,Dominguez,Matemática,2020-03-29,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
149,2022-03-21,2022,3,1,José Manuel,Rojas,Física,2021-08-12,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
150,2022-03-22,2022,3,1,Luisa Fernanda,Morales,Biología,2019-01-25,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
151,2022-03-23,2022,3,1,Mario Alfonso,Jiménez,Química,2020-06-08,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
152,2022-03-24,2022,3,1,Isabel Cristina,Chávez,Ciencias Sociales,2018-09-21,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
153,2022-03-25,2022,3,1,Francisco Javier,Vega,Informática,2021-02-04,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
154,2022-03-26,2022,3,1,Gloria Estela,Campos,Matemática,2019-07-17,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2022-01-11,2022-06-04,Definitivo,Salud
155,2022-03-27,2022,3,1,Alberto José,Ortega,Física,2020-12-30,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
156,2022-03-28,2022,3,1,Silvia Marcela,Paredes,Biología,2018-05-13,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
157,2022-03-29,2022,3,1,Arturo Gabriel,Delgado,Química,2021-08-26,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
158,2022-03-30,2022,3,1,Rosa María,Guerrero,Ciencias Sociales,2019-11-09,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
159,2022-03-31,2022,3,1,Manuel Alejandro,Aguilar,Informática,2020-04-22,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
160,2022-03-01,2022,3,1,Elena Beatriz,Ruiz,Matemática,2018-09-05,Femenino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
161,2022-03-02,2022,3,1,Raúl Eduardo,Mendoza,Física,2021-12-18,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
162,2022-03-03,2022,3,1,Teresa del Carmen,Castro,Biología,2019-03-01,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
163,2022-03-04,2022,3,1,Sergio Andrés,Flores,Química,2020-08-14,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
164,2022-03-05,2022,3,1,Beatriz Adriana,Orozco,Ciencias Sociales,2018-11-27,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
165,2022-03-06,2022,3,1,Oscar Daniel,Santos,Informática,2021-04-10,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
166,2022-03-07,2022,3,1,Lucía Gabriela,Moreno,Matemática,2019-09-23,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2022-01-11,2022-06-04,Definitivo,Salud
167,2022-03-08,2022,3,1,Javier Antonio,Ríos,Física,2020-02-06,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
168,2022-03-09,2022,3,1,Alicia María,Vargas,Biología,2018-07-19,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
169,2022-03-10,2022,3,1,Miguel Ángel,Suárez,Química,2021-10-02,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
170,2022-03-11,2022,3,1,Carolina Elizabeth,Herrera,Ciencias Sociales,2019-01-15,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
171,2022-03-12,2022,3,1,Antonio José,Paredes,Informática,2020-06-28,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
172,2022-03-13,2022,3,1,Mónica Patricia,López,Matemática,2018-10-11,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
173,2022-03-14,2022,3,1,Roberto Carlos,García,Física,2021-03-24,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
174,2022-03-15,2022,3,1,Sandra Milena,Martínez,Biología,2019-08-07,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
175,2022-03-16,2022,3,1,Felipe Andrés,Díaz,Química,2020-01-20,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
176,2022-03-17,2022,3,1,Daniela Fernanda,Rodríguez,Ciencias Sociales,2018-04-03,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
177,2022-03-18,2022,3,1,Enrique José,Castro,Informática,2021-07-16,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
178,2022-03-19,2022,3,1,Patricia Alejandra,Navarro,Matemática,2019-12-29,Femenino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Definitivo,Salud
179,2022-03-20,2022,3,1,Gerardo Antonio,Molina,Física,2020-05-12,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
180,2022-03-21,2022,3,1,Adriana Carolina,Espinoza,Biología,2018-08-25,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
181,2022-03-22,2022,3,1,Rodrigo José,Vázquez,Química,2021-11-08,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
182,2022-03-23,2022,3,1,Verónica Patricia,Ortega,Ciencias Sociales,2019-02-21,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
183,2022-03-24,2022,3,1,Jorge Alberto,Silva,Informática,2020-07-04,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
184,2022-03-25,2022,3,1,Laura Beatriz,Gómez,Matemática,2018-10-17,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
185,2022-03-26,2022,3,1,Carlos Eduardo,Hernández,Física,2021-03-30,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
186,2022-03-27,2022,3,1,Mariana Isabel,Reyes,Biología,2019-08-13,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
187,2022-03-28,2022,3,1,Alfonso Javier,Medina,Química,2020-01-26,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
188,2022-03-29,2022,3,1,Claudia Marcela,Pérez,Ciencias Sociales,2018-04-09,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
189,2022-03-30,2022,3,1,Francisco Javier,Cortés,Informática,2021-07-22,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
190,2022-03-31,2022,3,1,Gabriela Alejandra,Ramírez,Matemática,2019-12-05,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2022-01-11,2022-06-04,Definitivo,Salud
191,2022-03-01,2022,3,1,José Luis,Morales,Física,2020-05-18,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
192,2022-03-02,2022,3,1,Sofía Gabriela,Campos,Biología,2018-08-31,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
193,2022-03-03,2022,3,1,Manuel Alejandro,Ortega,Química,2021-11-14,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
194,2022-03-04,2022,3,1,Ana María,Guerrero,Ciencias Sociales,2019-02-27,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
195,2022-03-05,2022,3,1,Ricardo Antonio,Méndez,Informática,2020-07-10,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
196,2022-03-06,2022,3,1,Elena Patricia,Soto,Matemática,2018-10-23,Femenino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
197,2022-03-07,2022,3,1,Fernando José,Castillo,Física,2021-04-06,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
198,2022-03-08,2022,3,1,Adriana Marcela,Rivera,Biología,2019-09-19,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
199,2022-03-09,2022,3,1,Sergio Andrés,Dominguez,Química,2020-02-02,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
200,2022-03-10,2022,3,1,Beatriz Adriana,Cervántez,Ciencias Sociales,2018-05-15,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
201,2022-03-11,2022,3,1,Oscar Daniel,Fernández,Informática,2021-08-28,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
202,2022-03-12,2022,3,1,Lucía Gabriela,Herrera,Matemática,2019-12-11,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2022-01-11,2022-06-04,Definitivo,Salud
203,2022-03-13,2022,3,1,Javier Antonio,Gutiérrez,Física,2020-05-24,Masculino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
204,2022-03-14,2022,3,1,Alicia María,Ríos,Biología,2018-09-07,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
205,2022-03-15,2022,3,1,Miguel Ángel,Suárez,Química,2021-12-20,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
206,2022-04-01,2022,4,1,Juan Pablo,García,Informática,2020-03-15,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
207,2022-04-02,2022,4,1,María José,Rodríguez,Matemática,2019-08-22,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Definitivo,Cambio de carrera
208,2022-04-03,2022,4,1,Carlos Eduardo,Martínez,Física,2021-01-05,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Temporal,Salud
209,2022-04-04,2022,4,1,Ana Lucía,Sánchez,Biología,2018-11-18,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
210,2022-04-05,2022,4,1,Pedro Antonio,López,Química,2020-06-30,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
211,2022-04-06,2022,4,1,Sofía Alejandra,Fernández,Ciencias Sociales,2019-09-12,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
212,2022-04-07,2022,4,1,Jorge Luis,Díaz,Informática,2021-04-25,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
213,2022-04-08,2022,4,1,Laura Patricia,Hernández,Matemática,2018-12-08,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
214,2022-04-09,2022,4,1,Diego Armando,Gómez,Física,2020-07-21,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
215,2022-04-10,2022,4,1,Valentina María,Torres,Biología,2021-03-04,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
216,2022-04-11,2022,4,1,Andrés Felipe,Mendoza,Química,2019-08-17,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
217,2022-04-12,2022,4,1,Daniela Gabriela,Castro,Ciencias Sociales,2020-11-30,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
218,2022-04-13,2022,4,1,Ricardo José,Ortiz,Informática,2018-06-13,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
219,2022-04-14,2022,4,1,Patricia Elena,Núñez,Matemática,2021-01-26,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2022-01-11,2022-06-04,Definitivo,Salud
220,2022-04-15,2022,4,1,Fernando José,Ramírez,Física,2019-04-09,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
221,2022-04-16,2022,4,1,Adriana Marcela,Flores,Biología,2020-09-22,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
222,2022-04-17,2022,4,1,Roberto Carlos,Vargas,Química,2021-12-05,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
223,2022-04-18,2022,4,1,Claudia Patricia,Medina,Ciencias Sociales,2018-07-18,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
224,2022-04-19,2022,4,1,Eduardo Antonio,Silva,Informática,2019-10-31,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
225,2022-04-20,2022,4,1,Verónica Isabel,Dominguez,Matemática,2020-04-14,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
226,2022-04-21,2022,4,1,José Manuel,Rojas,Física,2021-08-27,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
227,2022-04-22,2022,4,1,Luisa Fernanda,Morales,Biología,2019-01-10,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
228,2022-04-23,2022,4,1,Mario Alfonso,Jiménez,Química,2020-06-23,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
229,2022-04-24,2022,4,1,Isabel Cristina,Chávez,Ciencias Sociales,2018-09-06,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
230,2022-04-25,2022,4,1,Francisco Javier,Vega,Informática,2021-02-19,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
231,2022-04-26,2022,4,1,Gloria Estela,Campos,Matemática,2019-07-02,Femenino,Ana Ramírez,Matemática,Matemática,Álgebra Lineal,5,1,2022-01-11,2022-06-04,Definitivo,Salud
232,2022-04-27,2022,4,1,Alberto José,Ortega,Física,2020-12-15,Masculino,Ana Ramírez,Matemática,Matemática,Física Moderna,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
233,2022-04-28,2022,4,1,Silvia Marcela,Paredes,Biología,2018-05-28,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
234,2022-04-29,2022,4,1,Arturo Gabriel,Delgado,Química,2021-08-11,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
235,2022-04-30,2022,4,1,Rosa María,Guerrero,Ciencias Sociales,2019-11-24,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
236,2022-04-01,2022,4,1,Manuel Alejandro,Aguilar,Informática,2020-04-07,Masculino,Luis Gómez,Informática,Informática,Bases de Datos,5,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
237,2022-04-02,2022,4,1,Elena Beatriz,Ruiz,Matemática,2018-09-20,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo II,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
238,2022-04-03,2022,4,1,Raúl Eduardo,Mendoza,Física,2021-12-03,Masculino,Ana Ramírez,Matemática,Matemática,Electromagnetismo,5,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
239,2022-04-04,2022,4,1,Teresa del Carmen,Castro,Biología,2019-03-16,Femenino,Graciela Cervántez,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Salud
240,2022-04-05,2022,4,1,Sergio Andrés,Flores,Química,2020-08-29,Masculino,Gilberto Alcántar,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
241,2022-04-06,2022,4,1,Beatriz Adriana,Orozco,Ciencias Sociales,2018-11-12,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
242,2022-04-07,2022,4,1,Oscar Daniel,Santos,Informática,2021-04-25,Masculino,Luis Gómez,Informática,Informática,Programación Web,3,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
243,2022-04-08,2022,4,1,Lucía Gabriela,Moreno,Matemática,2019-09-08,Femenino,Ana Ramírez,Matemática,Matemática,Cálculo I,4,1,2022-01-11,2022-06-04,Definitivo,Salud
244,2022-04-09,2022,4,1,Javier Antonio,Ríos,Física,2020-02-21,Masculino,Ana Ramírez,Matemática,Matemática,Física General,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
245,2022-04-10,2022,4,1,Alicia María,Vargas,Biología,2018-07-04,Femenino,Marco Antonio Coronado,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Definitivo,Problemas personales
246,2022-04-11,2022,4,1,Miguel Ángel,Suárez,Química,2021-10-17,Masculino,Gabino Iglesias,Biología,Biología,Genética,4,1,2022-01-11,2022-06-04,Temporal,Problemas económicos
247,2022-04-12,2022,4,1,Carolina Elizabeth,Herrera,Ciencias Sociales,2019-01-30,Femenino,Norma Quintero,Ciencias Sociales,Ciencias Sociales,Sociología,4,1,2022-01-11,2022-06-04,Definitivo,Salud
248,2022-04-13,2022,4,1,Antonio José,Paredes,Informática,2020-07-13,Masculino,Luis Gómez,Informática,Informática,Estructuras de Datos,4,1,2022-01-11,2022-06-04,Temporal,Cambio de carrera
